,geometry,field_date,B2,B3,B4,B8,B5,B6,B7,B8A,B11,B12,sat_mask,cloud_mask,edge_mask,geophysical_mask,sun_zen,sun_az,join_zen,join_az,s2_date,time_delta,s2_filenames,DHP,CAN-EYE Version,Species,NameESU,X-WGS84,Y-WGS84,PAIeff – CE,PAIeff CE V5.1,PAIeff – P57,PAIeff Miller,"PAIeff – LAI2000, 3 rings","PAIeff – LAI2000, 4 rings","PAIeff – LAI2000, 5 rings",PAItrue – CE,PAItrue – CE V5.1,PAItrue – P57,PAItrue – Miller
30,POINT (353927.8194270128 4814833.227965947),2018-03-01,0.0435,0.0712,0.064,0.3426,0.1183,0.3019,0.3438,0.3524,0.1447,0.0771,0,0,0,0,52,158,1,263,2018-03-02,-1 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BRA-70,1.1940134,43.472156,1.06,1.01,1.06,1.04,1.2,1.11,0.99,2.12,1.53,2.13,1.06
31,POINT (353931.07851369353 4814846.93525284),2017-11-28,0.0464,0.0612,0.0709,0.2953,0.1231,0.2707,0.2996,0.3053,0.1225,0.0676,0,0,0,0,59,160,1,263,2018-02-10,-74 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180210-105158-460_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BRA-70,1.19405,43.47228,0.92,0.93,0.92,0.92,0.99,0.97,0.84,1.86,1.28,1.86,0.9
32,POINT (353934.6029555879 4814860.192333617),2018-05-04,0.0371,0.0718,0.0374,0.4612,0.1055,0.3751,0.4592,0.4664,0.0889,0.0423,0,0,0,0,27,152,1,263,2018-05-11,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BRA-70,1.19409,43.4724,3.12,3.08,3.12,3.09,2.83,2.93,2.55,4.13,4.31,4.12,3.54
33,POINT (353934.6029555879 4814860.192333617),2018-04-06,0.0512,0.1475,0.1313,0.5438,0.1895,0.4484,0.5446,0.5649,0.157,0.0843,0,0,0,0,33,155,1,263,2018-04-21,-15 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180421-105629-233_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BRA-70,1.19409,43.4724,1.36,1.53,1.36,1.57,2.39,1.86,1.54,2.01,2.09,2.01,1.75
34,POINT (353934.6029555879 4814860.192333617),2018-05-28,0.0405,0.0646,0.0919,0.1803,0.1182,0.1433,0.1687,0.2073,0.203,0.1283,0,0,0,0,23,144,1,262,2018-06-20,-23 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BRA-70,1.19409,43.4724,2.02,2.01,2.02,2.01,2.08,2.03,1.77,2.54,2.33,2.54,2.07
35,POINT (350772.4017245655 4816514.369943631),2017-11-28,0.168,0.1247,0.0932,0.1047,0.0965,0.1039,0.1048,0.1046,0.049,0.0303,0,0,0,4,67,167,1,259,2017-12-12,-14 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20171212-105436-462_L2A_T31TCJ_D_V1-4_roi_0.tif,DHP,V6.495,winter oilseedrape,ANJ-23,1.15456,43.486663,0.64,0.66,0.64,0.66,0.84,0.72,0.63,1.11,0.88,1.12,0.74
36,POINT (350838.6390189711 4816703.131275658),2018-03-01,0.0391,0.058,0.0653,0.3124,0.1277,0.2798,0.314,0.3336,0.1232,0.0622,0,0,0,0,52,158,1,260,2018-03-02,-1 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,ANJ-26,1.155327,43.4883749999999,0.56,0.56,0.57,0.55,0.64,0.59,0.52,0.9,0.67,0.9,0.54
37,POINT (350838.6390189715 4816703.131275669),2017-11-28,0.0372,0.0529,0.0586,0.3253,0.1126,0.2981,0.3407,0.3477,0.105,0.051,0,0,0,0,59,160,1,259,2018-02-10,-74 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180210-105158-460_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,ANJ-26,1.155327,43.488375,2.69,2.59,2.69,2.66,3.28,2.94,2.57,5.39,5.13,5.39,3.03
38,POINT (350907.8331654242 4817076.612725374),2017-11-29,0.0355,0.0667,0.0557,0.2945,0.1263,0.259,0.2849,0.305,0.1433,0.0741,0,0,0,0,59,160,1,259,2018-02-10,-73 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180210-105158-460_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,ANJ-28,1.15608,43.49175,0.14,0.14,0.14,0.15,0.13,0.14,0.12,0.16,0.15,0.16,0.15
39,POINT (350874.97691022436 4817090.674677436),2018-03-01,0.0352,0.0675,0.0709,0.2743,0.1351,0.2433,0.2749,0.2935,0.1643,0.0927,0,0,0,0,52,158,1,260,2018-03-02,-1 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.492,winter wheat,ANJ-28,1.15567,43.49187,0.82,0.71,0.82,0.76,0.58,0.68,0.63,1.01,0.88,1.01,0.81
40,POINT (350890.3057286424 4817092.446168891),2018-05-29,0.0297,0.0499,0.076,0.1457,0.0964,0.1163,0.1324,0.164,0.1669,0.1114,0,0,0,0,23,144,1,258,2018-06-20,-22 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.491,winter wheat,ANJ-28,1.155859,43.491889,2.59,2.47,2.59,2.57,2.13,2.3,2.06,3.66,3.26,3.66,2.69
41,POINT (350890.3057286424 4817092.446168891),2018-06-20,0.0297,0.0499,0.076,0.1457,0.0964,0.1163,0.1324,0.164,0.1669,0.1114,0,0,0,0,23,144,1,258,2018-06-20,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,ANJ-28,1.155859,43.491889,0.19,0.19,0.19,0.2,0.22,0.21,0.17,0.21,0.22,0.21,0.21
42,POINT (350890.3057286424 4817092.446168891),2018-05-02,0.0247,0.0415,0.0262,0.3391,0.0615,0.2336,0.3383,0.3533,0.1027,0.0479,0,0,0,0,27,152,1,260,2018-05-11,-9 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,ANJ-28,1.155859,43.491889,,,,,,,,,,,
43,POINT (350863.23947100085 4817130.491957843),2018-04-05,0.0159,0.0322,0.021,0.3013,0.0557,0.2133,0.2861,0.3168,0.1028,0.0489,0,0,0,0,33,155,1,260,2018-04-21,-16 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180421-105629-233_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,ANJ-28,1.155514,43.492226,2.18,2.21,2.18,2.21,1.85,1.96,1.74,2.99,2.82,2.99,2.4
44,POINT (350880.00130164577 4817467.022935166),2018-05-28,0.0304,0.064,0.0762,0.207,0.1234,0.1621,0.1873,0.2339,0.1806,0.1076,0,0,0,0,23,144,1,258,2018-06-20,-23 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,ANJ-29,1.155629,43.495258,1.93,1.99,1.93,1.94,2.06,1.97,1.72,2.37,2.26,2.37,2.04
45,POINT (350880.00130164577 4817467.022935166),2018-05-02,0.0368,0.0726,0.0365,0.4561,0.1171,0.3657,0.4347,0.4519,0.0919,0.0434,0,0,0,0,27,152,1,260,2018-05-11,-9 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,ANJ-29,1.155629,43.495258,3.4,,,,,,,4.39,,,
46,POINT (350880.00130164577 4817467.022935166),2018-04-05,0.0435,0.1279,0.1074,0.5311,0.1704,0.4212,0.5023,0.518,0.1431,0.0733,0,0,0,0,33,155,1,260,2018-04-21,-16 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180421-105629-233_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,ANJ-29,1.155629,43.495258,0.6,0.72,0.6,0.79,1.13,0.88,0.72,0.77,0.85,0.78,0.82
47,POINT (350880.00130164577 4817467.022935166),2017-11-29,0.0432,0.0561,0.0657,0.3103,0.1164,0.2758,0.3088,0.3233,0.1103,0.0581,0,0,0,0,59,160,1,259,2018-02-10,-73 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180210-105158-460_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,ANJ-29,1.155629,43.495258,1.17,1.17,1.17,1.16,1.42,1.3,1.13,2.22,1.66,2.23,1.17
48,POINT (350984.21837727993 4817493.826133969),2018-03-01,0.0427,0.059,0.0683,0.3166,0.1234,0.2875,0.3237,0.3377,0.1151,0.0608,0,0,0,0,52,158,1,260,2018-03-02,-1 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,ANJ-29,1.15691,43.49552,1.02,1.01,1.02,0.99,1.06,1.01,0.9,2.09,1.53,2.09,1.0
49,POINT (357028.9186555887 4816007.441314055),2018-02-27,0.0467,0.0688,0.0851,0.3004,0.1356,0.2653,0.31,0.335,0.1676,0.0908,0,0,0,0,52,158,1,296,2018-03-02,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BLA-1-6-B-Sud,1.232028,43.483323,0.87,0.9,0.87,0.88,1.14,1.01,0.87,1.08,0.91,1.08,0.89
50,POINT (356795.3553948401 4816426.183508198),2018-05-02,0.02,0.0375,0.0199,0.4388,0.0518,0.279,0.4237,0.4453,0.1017,0.0399,0,0,0,0,27,152,1,296,2018-05-11,-9 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.492,winter wheat,BLA-1-4,1.229031,43.487047,,,,,,,,,,,
51,POINT (356795.3553948401 4816426.183508198),2018-06-20,0.0478,0.0791,0.1003,0.2589,0.1389,0.21,0.2445,0.2897,0.1851,0.1033,0,0,0,0,23,144,1,297,2018-06-20,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,BLA-1-4,1.229031,43.487047,0.29,0.3,0.29,0.31,0.38,0.33,0.28,0.34,0.35,0.34,0.36
52,POINT (356795.3553948401 4816426.183508198),2018-05-29,0.0478,0.0791,0.1003,0.2589,0.1389,0.21,0.2445,0.2897,0.1851,0.1033,0,0,0,0,23,144,1,297,2018-06-20,-22 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.491,winter wheat,BLA-1-4,1.229031,43.487047,3.53,3.43,3.53,3.54,3.17,3.26,2.93,4.99,5.04,4.99,3.8
53,POINT (356795.3553948401 4816426.183508198),2018-04-04,0.0301,0.051,0.0344,0.409,0.0667,0.2801,0.3961,0.416,0.1287,0.0597,0,0,0,0,33,155,1,296,2018-04-21,-17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180421-105629-233_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,BLA-1-4,1.229031,43.487047,1.43,1.44,1.43,1.45,1.39,1.39,1.22,1.71,1.57,1.71,1.5
54,POINT (356795.5194854366 4816426.2911276),2017-11-29,0.0412,0.0781,0.0767,0.2272,0.126,0.2097,0.2264,0.2391,0.17,0.0995,0,0,0,0,54,158,1,293,2018-02-25,-88 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2B_20180225-105018-458_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,BLA-1-4,1.229033,43.487048,0.16,0.14,0.15,0.16,0.12,0.14,0.12,0.16,0.16,0.16,0.17
55,POINT (356795.5194854366 4816426.2911276),2018-02-27,0.0484,0.082,0.0866,0.2489,0.1389,0.2166,0.2387,0.2538,0.1755,0.1036,0,0,0,0,52,158,1,296,2018-03-02,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,BLA-1-4,1.229033,43.487048,0.84,0.71,0.84,0.77,0.58,0.67,0.63,1.04,0.82,1.04,0.77
56,POINT (357035.0079319571 4817048.08688083),2018-05-28,0.0446,0.0757,0.0981,0.2194,0.1386,0.1778,0.1988,0.2422,0.1969,0.1184,0,0,0,0,23,144,1,297,2018-06-20,-23 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BOP-9,1.23183,43.49269,1.9,1.87,1.9,1.87,1.96,1.9,1.68,2.34,2.23,2.34,2.01
57,POINT (356928.13110542204 4819568.138860158),2017-11-28,0.0378,0.0589,0.0551,0.3435,0.1168,0.3035,0.3444,0.3652,0.1283,0.0661,0,0,0,0,59,160,1,297,2018-02-10,-74 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180210-105158-460_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BOP-13,1.229846,43.51535,1.74,1.8,1.74,1.75,2.0,1.82,1.62,3.88,3.52,3.88,1.81
58,POINT (359119.8760002184 4813078.632493912),2018-02-27,0.0519,0.0877,0.0707,0.3358,0.1545,0.3073,0.337,0.348,0.1948,0.1075,0,0,0,0,52,158,2,296,2018-03-02,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter barley,PAV-18-3-A,1.25863,43.45736,1.12,1.14,1.12,1.11,1.22,1.14,1.01,1.41,1.27,1.41,1.16
59,POINT (359133.3922350118 4813086.3496897975),2018-04-04,0.0512,0.0885,0.0807,0.265,0.1378,0.235,0.262,0.2732,0.1727,0.1086,0,0,0,0,33,155,2,295,2018-04-21,-17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180421-105629-233_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter barley,PAV-18-3-A,1.258795,43.457432,1.34,1.25,1.33,1.29,1.06,1.16,1.05,1.81,1.55,1.81,1.29
60,POINT (359171.75398383493 4813159.768230973),2018-05-04,0.0392,0.0682,0.0622,0.2331,0.105,0.196,0.2262,0.2425,0.1468,0.0915,0,0,0,0,27,152,2,296,2018-05-11,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter barley,PAV-18-3-A,1.25925,43.4581,,,,,,,,,,,
61,POINT (359171.75398383493 4813159.768230973),2018-06-20,0.0411,0.0667,0.0732,0.2013,0.1135,0.1729,0.1934,0.2229,0.1841,0.1076,0,0,0,0,23,144,2,296,2018-06-20,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter barley,PAV-18-3-A,1.25925,43.4581,0.27,0.37,0.27,0.25,0.63,0.46,0.39,0.3,0.42,0.3,0.26
62,POINT (359037.0336229536 4813208.140314833),2018-04-04,0.0488,0.0838,0.0746,0.287,0.1277,0.2545,0.2905,0.3112,0.1601,0.0951,0,0,0,0,33,155,2,296,2018-04-21,-17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180421-105629-233_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter barley,PAV-18-3-B,1.257573,43.45851,1.68,1.54,1.68,1.62,1.44,1.53,1.38,2.32,1.99,2.32,1.66
63,POINT (359331.2362130422 4813665.31340009),2018-04-04,0.0356,0.064,0.0428,0.3313,0.0943,0.2725,0.3319,0.3481,0.1378,0.0721,0,0,0,0,33,155,2,295,2018-04-21,-17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180421-105629-233_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,PAV-10,1.26109,43.46268,1.64,1.52,1.65,1.6,1.4,1.45,1.33,2.26,1.98,2.25,1.66
64,POINT (359331.2362130422 4813665.31340009),2018-06-20,0.0314,0.0567,0.0499,0.2389,0.0998,0.191,0.2211,0.258,0.1528,0.0823,0,0,0,0,23,144,2,296,2018-06-20,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,PAV-10,1.26109,43.46268,0.31,0.33,0.31,0.32,0.52,0.43,0.36,0.38,0.4,0.38,0.33
65,POINT (359331.2362130422 4813665.31340009),2018-05-04,0.0241,0.0508,0.0295,0.3207,0.0802,0.2544,0.3165,0.3371,0.1179,0.0564,0,0,0,0,27,152,2,296,2018-05-11,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.492,winter wheat,PAV-10,1.26109,43.46268,2.7,,,,,,,3.54,,,
66,POINT (359379.5496775084 4813769.857746564),2018-02-27,0.0429,0.0705,0.0682,0.2819,0.1307,0.261,0.2875,0.3109,0.1893,0.1103,0,0,0,0,52,158,2,296,2018-03-02,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,PAV-10,1.26166,43.46363,0.52,0.51,0.53,0.51,0.51,0.51,0.45,0.67,0.6,0.68,0.51
67,POINT (360535.9694825271 4813813.590240535),2018-04-04,0.0449,0.0958,0.0781,0.3739,0.1377,0.3125,0.3326,0.355,0.1667,0.0975,0,0,0,0,33,155,2,295,2018-04-21,-17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180421-105629-233_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BOX-4,1.275938,43.4642399999999,0.74,0.82,0.73,0.79,1.23,1.02,0.84,1.08,1.11,1.08,0.84
68,POINT (358991.0302207536 4813264.657424471),2018-05-04,0.0382,0.0693,0.0642,0.2277,0.106,0.1967,0.2199,0.237,0.1501,0.0954,0,0,0,0,27,152,2,296,2018-05-11,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter barley,PAV-18-3-B,1.25699,43.45901,,,,,,,,,,,
69,POINT (358991.0302207536 4813264.657424471),2018-06-20,0.0402,0.0679,0.0731,0.2017,0.1185,0.1733,0.1919,0.2212,0.1856,0.1143,0,0,0,0,23,144,2,296,2018-06-20,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter barley,PAV-18-3-B,1.25699,43.45901,0.29,0.39,0.29,0.28,0.66,0.48,0.4,0.33,0.44,0.33,0.29
70,POINT (358888.4719634021 4813275.6935910145),2018-02-27,0.0468,0.0912,0.0696,0.3545,0.1574,0.3273,0.3628,0.3642,0.19,0.1028,0,0,0,0,52,158,2,296,2018-03-02,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter barley,PAV-18-3-B,1.25572,43.45909,1.34,1.32,1.34,1.31,1.27,1.34,1.13,1.67,1.63,1.67,1.43
71,POINT (357167.28269570717 4814169.737223526),2018-02-27,0.0545,0.0804,0.0856,0.3567,0.147,0.3094,0.3386,0.3512,0.1737,0.1024,0,0,0,0,52,158,2,296,2018-03-02,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,MER-27,1.23422,43.46681,0.82,0.75,0.82,0.73,0.75,0.79,0.71,1.61,1.03,1.61,0.67
72,POINT (357167.28269570717 4814169.737223526),2017-11-28,0.0447,0.0716,0.0692,0.3209,0.1158,0.2722,0.3053,0.3128,0.1544,0.0867,0,0,0,0,59,160,2,296,2018-02-10,-74 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180210-105158-460_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,MER-27,1.23422,43.46681,0.11,0.11,0.11,0.08,0.13,0.13,0.11,0.22,0.17,0.22,0.05
73,POINT (357142.3965978584 4814183.04273498),2018-04-05,0.0536,0.0905,0.0774,0.3135,0.1421,0.2932,0.3222,0.3293,0.1341,0.0797,0,0,0,0,27,152,2,296,2018-05-11,-36 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,MER-27,1.233909,43.466925,0.62,0.69,0.62,0.73,0.89,0.75,0.62,0.98,0.84,0.97,0.77
74,POINT (357117.26402976183 4814215.242322928),2018-05-28,0.0729,0.1159,0.1361,0.2563,0.1721,0.2222,0.2327,0.2634,0.2747,0.2001,0,0,0,0,23,144,1,296,2018-06-20,-23 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,MER-27,1.23359,43.46721,1.88,1.79,1.88,1.82,1.64,1.71,1.54,2.39,2.16,2.39,1.85
75,POINT (357117.26402976183 4814215.242322928),2018-05-04,0.0526,0.0943,0.0768,0.3287,0.1424,0.2931,0.3293,0.3365,0.1394,0.0833,0,0,0,0,27,152,2,296,2018-05-11,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,MER-27,1.23359,43.46721,1.83,1.87,1.83,1.87,1.75,1.81,1.54,2.61,2.68,2.62,2.11
76,POINT (357438.509720561 4814710.652241848),2017-11-28,0.0321,0.0387,0.0518,0.0753,0.0615,0.072,0.0817,0.0875,0.0682,0.0489,0,0,0,0,68,165,1,293,2017-12-27,-29 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2B_20171227-105435-461_L2A_T31TCJ_D_V1-4_roi_0.tif,DHP,V6.495,winter oilseedrape,MER-37,1.23743,43.47173,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.05,0.04,0.05,0.0
77,POINT (357501.56609843497 4814745.983889385),2018-05-28,0.0468,0.0761,0.0932,0.2186,0.1305,0.1846,0.2094,0.237,0.2255,0.1432,0,0,0,0,23,144,1,296,2018-06-20,-23 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,MER-37,1.2382,43.4720599999999,1.55,1.4,1.55,1.48,1.43,1.45,1.31,1.94,1.64,1.94,1.5
78,POINT (357501.56609843497 4814745.983889385),2018-02-27,0.057,0.0906,0.0837,0.3865,0.1481,0.3306,0.3729,0.3784,0.1876,0.1073,0,0,0,0,52,158,2,296,2018-03-02,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,MER-37,1.2382,43.4720599999999,0.69,0.69,0.69,0.65,0.9,0.77,0.68,1.5,1.14,1.5,0.67
79,POINT (357109.40728736285 4816323.175367713),2018-02-27,0.0397,0.0635,0.0413,0.4857,0.1084,0.37,0.4515,0.4683,0.1469,0.0657,0,0,0,0,52,158,1,296,2018-03-02,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BLA-1-6,1.23294,43.48618,1.01,0.99,1.01,0.98,1.11,1.03,0.91,1.88,1.29,1.88,0.99
80,POINT (357109.40728736285 4816323.175367713),2018-05-28,0.0515,0.0795,0.1087,0.2031,0.1373,0.167,0.1886,0.2299,0.2218,0.1392,0,0,0,0,23,144,1,296,2018-06-20,-23 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BLA-1-6,1.23294,43.48618,2.01,2.01,2.01,2.03,2.08,2.02,1.77,2.47,2.45,2.47,2.14
